id,first_name,last_name,email
00104747,Jacqueline,Moreno,jmoreno0516@starkstate.net
00104746,Luke,Franklin,lfranklin0426@starkstate.net
00104745,Patrick,Lawrence,plawrence0819@starkstate.net
00104744,Jeffery,Brown,jbrown1231@starkstate.net
00104743,Lisa,Prince,lprince1024@starkstate.net
00104742,Jim,Edwards,jedwards0323@starkstate.net
00104741,Tanya,Hall,thall1102@starkstate.net
00104740,Lindsay,Huerta,lhuerta1001@starkstate.net
00104739,Marc,Murray,mmurray0616@starkstate.net
00104738,Parker,Zhang,pzhang0524@starkstate.net
00104737,Christopher,Maddox,cmaddox0912@starkstate.net
00104736,Michael,Miller,mmiller0928@starkstate.net
00104735,Wendy,Ray,wray0308@starkstate.net
00104734,Robert,Munoz,rmunoz0723@starkstate.net
00104733,Mitchell,Graham,mgraham0715@starkstate.net
00104732,Matthew,Cervantes,mcervantes1107@starkstate.net
00104731,Michael,Foster,mfoster0703@starkstate.net
00104730,Melissa,Ford,mford0501@starkstate.net
00104729,Jessica,Jones,jjones0509@starkstate.net
00104728,Christopher,Patton,cpatton0619@starkstate.net
00104727,Deborah,Newton,dnewton0228@starkstate.net
00104726,Shannon,Mccullough,smccullough0827@starkstate.net
00104725,Crystal,Powell,cpowell0305@starkstate.net
00104724,Molly,Douglas,mdouglas0906@starkstate.net
00104723,Rachel,Wright,rwright0421@starkstate.net
00104722,Thomas,Patel,tpatel0912@starkstate.net
00104721,Austin,Rubio,arubio0729@starkstate.net
00104720,Patricia,Davis,pdavis0203@starkstate.net
00104719,Nicholas,Scott,nscott0327@starkstate.net
00104718,James,Frazier,jfrazier1203@starkstate.net
00104717,Katherine,Edwards,kedwards0413@starkstate.net
00104716,Stephen,Smith,ssmith0520@starkstate.net
00104715,Angela,Garcia,agarcia0721@starkstate.net
00104714,Michael,Patterson,mpatterson0119@starkstate.net
00104713,Beth,Evans,bevans0114@starkstate.net
00104712,Angela,Chavez,achavez0820@starkstate.net
00104711,Lisa,Clark,lclark0804@starkstate.net
00104710,Susan,Craig,scraig1027@starkstate.net
00104709,Michael,Bradshaw,mbradshaw0806@starkstate.net
00104708,Michelle,Gregory,mgregory1215@starkstate.net
00104707,Alec,Manning,amanning0915@starkstate.net
00104706,James,Weaver,jweaver0813@starkstate.net
00104705,Diana,Pearson,dpearson0923@starkstate.net
00104704,Nicholas,Watson,nwatson0101@starkstate.net
00104703,Megan,Douglas,mdouglas0610@starkstate.net
00104702,Dominic,Peterson,dpeterson0314@starkstate.net
00104701,Jessica,Taylor,jtaylor0713@starkstate.net
00104700,Jacqueline,Woodward,jwoodward1201@starkstate.net
00104699,Raymond,Espinoza,respinoza0102@starkstate.net
00104698,Michelle,Meyer,mmeyer1207@starkstate.net
00104697,Mark,Campos,mcampos0307@starkstate.net
00104696,Jacob,Thompson,jthompson0301@starkstate.net
00104695,Jimmy,Conner,jconner0713@starkstate.net
00104694,Tony,Strong,tstrong0224@starkstate.net
00104693,Mary,Holland,mholland0610@starkstate.net
00104692,Kyle,Owens,kowens0806@starkstate.net
00104691,Daniel,Thompson,dthompson0925@starkstate.net
00104690,Carl,Cardenas,ccardenas0822@starkstate.net
00104689,Becky,Jackson,bjackson0308@starkstate.net
00104688,Shawn,West,swest0904@starkstate.net
00104687,Sean,Lopez,slopez1026@starkstate.net
00104686,Martin,Kim,mkim1218@starkstate.net
00104685,Cheryl,Duran,cduran0510@starkstate.net
00104684,Jessica,Adams,jadams1201@starkstate.net
00104683,Jennifer,White,jwhite0915@starkstate.net
00104682,Teresa,Powell,tpowell0212@starkstate.net
00104681,Kimberly,Roach,kroach0922@starkstate.net
00104680,Alejandro,Miller,amiller0203@starkstate.net
00104679,Tanner,Williams,twilliams1128@starkstate.net
00104678,Henry,Mcbride,hmcbride0919@starkstate.net
00104677,Denise,Wagner,dwagner0723@starkstate.net
00104676,Cheryl,Sweeney,csweeney0706@starkstate.net
00104675,Maria,Nelson,mnelson0602@starkstate.net
00104674,Ronald,Wilson,rwilson1219@starkstate.net
00104673,Kevin,Allen,kallen1104@starkstate.net
00104672,Christina,Jones,cjones1118@starkstate.net
00104671,Tracey,Schwartz,tschwartz1225@starkstate.net
00104670,Jasmine,Williams,jwilliams1026@starkstate.net
00104669,Kevin,Villanueva,kvillanueva1127@starkstate.net
00104668,Karen,White,kwhite0502@starkstate.net
00104667,Zachary,Johnson,zjohnson0619@starkstate.net
00104666,Maurice,Swanson,mswanson1012@starkstate.net
00104665,Megan,Hansen,mhansen0302@starkstate.net
00104664,Joseph,Brown,jbrown1213@starkstate.net
00104663,Julie,King,jking1020@starkstate.net
00104662,April,Marshall,amarshall0418@starkstate.net
00104661,Jesse,Morris,jmorris0307@starkstate.net
00104660,Brian,Mendoza,bmendoza0803@starkstate.net
00104659,Tina,Salas,tsalas0918@starkstate.net
00104658,Kevin,Ramirez,kramirez0921@starkstate.net
00104657,Amanda,Wilson,awilson1018@starkstate.net
00104656,Elizabeth,Nielsen,enielsen1203@starkstate.net
00104655,Daniel,Bird,dbird0907@starkstate.net
00104654,Luis,Johnson,ljohnson0823@starkstate.net
00104653,Omar,Hunt,ohunt0710@starkstate.net
00104652,Scott,West,swest0614@starkstate.net
00104651,Chris,Cowan,ccowan0921@starkstate.net
00104650,Tina,Cortez,tcortez0614@starkstate.net
00104649,Edward,Morgan,emorgan1217@starkstate.net
00104648,Nicole,Sanchez,nsanchez1206@starkstate.net
00104647,James,Bennett,jbennett0513@starkstate.net
00104646,Christina,Graves,cgraves0330@starkstate.net
00104645,Kimberly,Lopez,klopez0305@starkstate.net
00104644,Robert,Kemp,rkemp0510@starkstate.net
00104643,Samantha,Barnes,sbarnes0807@starkstate.net
00104642,Savannah,Young,syoung0907@starkstate.net
00104641,Cesar,Mcbride,cmcbride0423@starkstate.net
00104640,Mitchell,Taylor,mtaylor0525@starkstate.net
00104639,Christine,Hardin,chardin0610@starkstate.net
00104638,Sara,Henson,shenson0818@starkstate.net
00104637,Jennifer,Yang,jyang0801@starkstate.net
00104636,Tanya,Lopez,tlopez0524@starkstate.net
00104635,James,Dixon,jdixon0709@starkstate.net
00104634,David,Cooper,dcooper0817@starkstate.net
00104633,Jacob,Richardson,jrichardson1123@starkstate.net
00104632,Joseph,Gregory,jgregory0427@starkstate.net
00104631,Paul,Frazier,pfrazier0124@starkstate.net
00104630,Elaine,Abbott,eabbott1211@starkstate.net
00104629,Stacey,Morrison,smorrison0505@starkstate.net
00104628,Linda,Cunningham,lcunningham0429@starkstate.net
00104627,Caitlin,Smith,csmith1210@starkstate.net
00104626,Ryan,Watson,rwatson0830@starkstate.net
00104625,Jennifer,Collins,jcollins0803@starkstate.net
00104624,Jacob,Vargas,jvargas0501@starkstate.net
00104623,Lori,Esparza,lesparza0603@starkstate.net
00104622,Daniel,Scott,dscott0910@starkstate.net
00104621,Edward,Casey,ecasey0101@starkstate.net
00104620,Jessica,Ramirez,jramirez1222@starkstate.net
00104619,Jeffrey,Perez,jperez0625@starkstate.net
00104618,Heather,Khan,hkhan0308@starkstate.net
00104617,Brenda,Mitchell,bmitchell0321@starkstate.net
00104616,Nina,Simmons,nsimmons0411@starkstate.net
00104615,Monique,Hopkins,mhopkins0417@starkstate.net
00104614,Paul,Tran,ptran0525@starkstate.net
00104613,Riley,Hines,rhines0306@starkstate.net
00104612,Kimberly,Johnson,kjohnson0526@starkstate.net
00104611,Emily,Velasquez,evelasquez0311@starkstate.net
00104610,Marc,Gill,mgill0905@starkstate.net
00104609,Travis,Fisher,tfisher0817@starkstate.net
00104608,Roy,Moore,rmoore0820@starkstate.net
00104607,Morgan,Skinner,mskinner1205@starkstate.net
00104606,Jessica,Bailey,jbailey0619@starkstate.net
00104605,Anita,Green,agreen0729@starkstate.net
00104604,Michael,Willis,mwillis0424@starkstate.net
00104603,Andrea,Williams,awilliams0116@starkstate.net
00104602,Nicole,Holland,nholland0227@starkstate.net
00104601,Scott,Hebert,shebert0724@starkstate.net
00104600,Erin,Brown,ebrown0525@starkstate.net
00104599,Briana,Conway,bconway0626@starkstate.net
00104598,Michael,Shaffer,mshaffer0428@starkstate.net
00104597,Robin,Owen,rowen1108@starkstate.net
00104596,Michael,Chavez,mchavez0209@starkstate.net
00104595,Stephanie,Wells,swells0920@starkstate.net
00104594,Andrea,Weeks,aweeks0320@starkstate.net
00104593,Jessica,Smith,jsmith0813@starkstate.net
00104592,Tammy,Weiss,tweiss0523@starkstate.net
00104591,Kenneth,Dunlap,kdunlap0726@starkstate.net
00104590,Victor,Hudson,vhudson0302@starkstate.net
00104589,Scott,Silva,ssilva0721@starkstate.net
00104588,Carol,Porter,cporter0220@starkstate.net
00104587,Monique,Hall,mhall1227@starkstate.net
00104586,Joyce,Gonzalez,jgonzalez0618@starkstate.net
00104585,Kelly,Munoz,kmunoz0608@starkstate.net
00104584,Susan,Vaughn,svaughn0413@starkstate.net
00104583,Katie,Stevenson,kstevenson0831@starkstate.net
00104582,Nicole,Reed,nreed0415@starkstate.net
00104581,Christopher,Thompson,cthompson0305@starkstate.net
00104580,Michael,Weaver,mweaver0330@starkstate.net
00104579,Alison,Baker,abaker1221@starkstate.net
00104578,Diane,Wilson,dwilson0406@starkstate.net
00104577,Nicole,Russell,nrussell0301@starkstate.net
00104576,Thomas,Thomas,tthomas0725@starkstate.net
00104575,Brian,Adkins,badkins0526@starkstate.net
00104574,Sharon,Torres,storres0624@starkstate.net
00104573,Chelsea,Miller,cmiller1006@starkstate.net
00104572,Thomas,Brooks,tbrooks0103@starkstate.net
00104571,Patty,Conner,pconner0129@starkstate.net
00104570,Haley,Beck,hbeck0624@starkstate.net
00104569,Benjamin,Martinez,bmartinez0612@starkstate.net
00104568,Tricia,Jenkins,tjenkins1114@starkstate.net
00104567,Carla,Kirk,ckirk1103@starkstate.net
00104566,Brittany,Navarro,bnavarro0424@starkstate.net
00104565,Melanie,Davis,mdavis0426@starkstate.net
00104564,Lynn,Nash,lnash1214@starkstate.net
00104563,Brian,Melton,bmelton0503@starkstate.net
00104562,James,Delgado,jdelgado0219@starkstate.net
00104561,Christopher,Mathis,cmathis0308@starkstate.net
00104560,Larry,Wood,lwood0412@starkstate.net
00104559,Ronald,Brown,rbrown1223@starkstate.net
00104558,Jennifer,Mcintyre,jmcintyre1028@starkstate.net
00104557,James,Hebert,jhebert0201@starkstate.net
00104556,Kelly,Long,klong0220@starkstate.net
00104555,Kyle,Sullivan,ksullivan0629@starkstate.net
00104554,Robert,Lang,rlang0124@starkstate.net
00104553,Bryce,Lewis,blewis0828@starkstate.net
00104552,Kenneth,Colon,kcolon1107@starkstate.net
00104551,Dana,Carr,dcarr1101@starkstate.net
00104550,Christopher,Schroeder,cschroeder0315@starkstate.net
00104549,Sarah,Luna,sluna0821@starkstate.net
00104548,Amanda,Price,aprice1002@starkstate.net
00104547,Rodney,Schmidt,rschmidt1003@starkstate.net
00104546,Christopher,Fields,cfields1229@starkstate.net
00104545,Sarah,Perez,sperez0103@starkstate.net
00104544,Angela,Saunders,asaunders0517@starkstate.net
00104543,Rachel,Flores,rflores0424@starkstate.net
00104542,Maria,Jones,mjones0715@starkstate.net
00104541,Angela,Williamson,awilliamson0720@starkstate.net
00104540,Crystal,Ramirez,cramirez0619@starkstate.net
00104539,Andrea,Scott,ascott0924@starkstate.net
00104538,Justin,Roberts,jroberts0224@starkstate.net
00104537,Samuel,Brown,sbrown0409@starkstate.net
00104536,Zachary,White,zwhite0301@starkstate.net
00104535,Andrew,Thornton,athornton1015@starkstate.net
00104534,Jennifer,Costa,jcosta0328@starkstate.net
00104533,Daniel,Vega,dvega0225@starkstate.net
00104532,Andrew,Bird,abird1106@starkstate.net
00104531,Julian,Harmon,jharmon0516@starkstate.net
00104530,Alisha,Carter,acarter0219@starkstate.net
00104529,Julia,Hurst,jhurst0114@starkstate.net
00104528,Melissa,Padilla,mpadilla1129@starkstate.net
00104527,Angela,Smith,asmith0622@starkstate.net
00104526,Steve,Weber,sweber0925@starkstate.net
00104525,Kristin,Scott,kscott0312@starkstate.net
00104524,Steven,Taylor,staylor0424@starkstate.net
00104523,Jonathan,Armstrong,jarmstrong0713@starkstate.net
00104522,Richard,Williams,rwilliams0921@starkstate.net
00104521,Noah,Pena,npena1221@starkstate.net
00104520,Alexis,Morales,amorales00104520@starkstate.net
00104519,Stephanie,Baker,sbaker1026@starkstate.net
00104518,Anna,Guerrero,aguerrero0217@starkstate.net
00104517,Isaac,Pope,ipope1115@starkstate.net
00104516,Sheila,Sellers,ssellers1203@starkstate.net
00104515,Jim,Reyes,jreyes0430@starkstate.net
00104514,Anthony,Gross,agross0902@starkstate.net
00104513,William,Conner,wconner1013@starkstate.net
00104512,Casey,Blackwell,cblackwell1022@starkstate.net
00104511,Brian,Pennington,bpennington0217@starkstate.net
00104510,Misty,Green,mgreen0627@starkstate.net
00104509,John,Lawrence,jlawrence0318@starkstate.net
00104508,Christopher,Boyd,cboyd0728@starkstate.net
00104507,Samantha,Hernandez,shernandez1021@starkstate.net
00104506,Rachael,Ho,rho0919@starkstate.net
00104505,Felicia,Morrison,fmorrison0807@starkstate.net
00104504,Craig,Barr,cbarr0930@starkstate.net
00104503,Kimberly,Price,kprice0227@starkstate.net
00104502,Steven,Lewis,slewis0402@starkstate.net
00104501,Larry,Nelson,lnelson1111@starkstate.net
00104500,Brian,Lynch,blynch0707@starkstate.net
00104499,Jacob,Collins,jcollins1203@starkstate.net
00104498,Jesus,Lewis,jlewis0229@starkstate.net
00104497,Monica,Douglas,mdouglas0303@starkstate.net
00104496,Samuel,Bartlett,sbartlett0426@starkstate.net
00104495,Jessica,Ferguson,jferguson0129@starkstate.net
00104494,Jessica,Grant,jgrant1103@starkstate.net
00104493,Audrey,Deleon,adeleon0910@starkstate.net
00104492,Michael,Macdonald,mmacdonald0804@starkstate.net
00104491,John,Wall,jwall1203@starkstate.net
00104490,Shawn,Brennan,sbrennan0221@starkstate.net
00104489,Stacey,Walker,swalker0911@starkstate.net
00104488,Eileen,Christensen,echristensen0201@starkstate.net
00104487,William,Velazquez,wvelazquez0430@starkstate.net
00104486,Evan,Brown,ebrown0623@starkstate.net
00104485,Jonathan,Henry,jhenry1224@starkstate.net
00104484,Jennifer,Miller,jmiller0903@starkstate.net
00104483,Danielle,Simmons,dsimmons1226@starkstate.net
00104482,Mark,Allen,mallen0209@starkstate.net
00104481,Robert,Hernandez,rhernandez0815@starkstate.net
00104480,Lisa,Miles,lmiles0502@starkstate.net
00104479,Michelle,Lee,mlee0909@starkstate.net
00104478,Jennifer,Griffin,jgriffin0620@starkstate.net
00104477,Kristin,Powers,kpowers0922@starkstate.net
00104476,Casey,Mccullough,cmccullough0120@starkstate.net
00104475,Mary,Williamson,mwilliamson0724@starkstate.net
00104474,David,Turner,dturner1110@starkstate.net
00104473,Lisa,Williams,lwilliams1121@starkstate.net
00104472,Jennifer,Foster,jfoster0924@starkstate.net
00104471,Patricia,Johnson,pjohnson0603@starkstate.net
00104470,John,Edwards,jedwards0201@starkstate.net
00104469,Carla,Thompson,cthompson0826@starkstate.net
00104468,Cynthia,Russo,crusso0813@starkstate.net
00104467,Robert,Russell,rrussell1226@starkstate.net
00104466,Johnathan,Rodriguez,jrodriguez0619@starkstate.net
00104465,Ana,King,aking1202@starkstate.net
00104464,Patricia,Allen,pallen1202@starkstate.net
00104463,David,Ortiz,dortiz0721@starkstate.net
00104462,Kelly,Shelton,kshelton1204@starkstate.net
00104461,Marcus,Owen,mowen0212@starkstate.net
00104460,Michael,Johnson,mjohnson0526@starkstate.net
00104459,Shane,Jackson,sjackson0328@starkstate.net
00104458,Ian,Sims,isims1115@starkstate.net
00104457,Shannon,Massey,smassey1026@starkstate.net
00104456,Christopher,Allen,callen0524@starkstate.net
00104455,Karen,Lambert,klambert0701@starkstate.net
00104454,Mark,Hernandez,mhernandez0912@starkstate.net
00104453,Jennifer,Warren,jwarren0707@starkstate.net
00104452,Bradley,Benitez,bbenitez0216@starkstate.net
00104451,Danielle,Shea,dshea0730@starkstate.net
00104450,John,Zavala,jzavala1023@starkstate.net
00104449,Steven,Ramirez,sramirez0823@starkstate.net
00104448,Leslie,Lee,llee0608@starkstate.net
00104447,Kyle,Reyes,kreyes0419@starkstate.net
00104446,Reginald,Francis,rfrancis0801@starkstate.net
00104445,John,Holmes,jholmes0710@starkstate.net
00104444,Maureen,Moses,mmoses1222@starkstate.net
00104443,Christopher,Davis,cdavis00104443@starkstate.net
00104442,Nathan,Barrett,nbarrett0323@starkstate.net
00104441,Martin,Dennis,mdennis0208@starkstate.net
00104440,Megan,Yates,myates0503@starkstate.net
00104439,Meagan,Edwards,medwards0106@starkstate.net
00104438,Cynthia,Figueroa,cfigueroa1025@starkstate.net
00104437,Michele,Fox,mfox1114@starkstate.net
00104436,Marc,Smith,msmith0903@starkstate.net
00104435,Chad,Santos,csantos1124@starkstate.net
00104434,Gary,Morgan,gmorgan0108@starkstate.net
00104433,Michael,Swanson,mswanson0324@starkstate.net
00104432,Elizabeth,Hobbs,ehobbs0112@starkstate.net
00104431,Kathleen,Brewer,kbrewer0915@starkstate.net
00104430,Susan,Francis,sfrancis0214@starkstate.net
00104429,Catherine,Stephenson,cstephenson0420@starkstate.net
00104428,Joseph,Smith,jsmith1231@starkstate.net
00104427,Stephanie,Morris,smorris0915@starkstate.net
00104426,Peter,Gonzalez,pgonzalez0816@starkstate.net
00104425,Ricardo,Bruce,rbruce1213@starkstate.net
00104424,Bailey,Perez,bperez0317@starkstate.net
00104423,Tyler,Bennett,tbennett0321@starkstate.net
00104422,Timothy,Marquez,tmarquez0523@starkstate.net
00104421,Paul,Hudson,phudson0411@starkstate.net
00104420,Martin,Wade,mwade0604@starkstate.net
00104419,Crystal,Hubbard,chubbard0722@starkstate.net
00104418,Larry,Wallace,lwallace1128@starkstate.net
00104417,Lori,Ryan,lryan0924@starkstate.net
00104416,Cindy,Foster,cfoster0728@starkstate.net
00104415,Anthony,Sandoval,asandoval0802@starkstate.net
00104414,Joshua,Myers,jmyers1126@starkstate.net
00104413,Megan,Fisher,mfisher1216@starkstate.net
00104412,Dakota,Barron,dbarron0901@starkstate.net
00104411,Diana,Bartlett,dbartlett0905@starkstate.net
00104410,James,Ross,jross1121@starkstate.net
00104409,Courtney,Kidd,ckidd1129@starkstate.net
00104408,Richard,Torres,rtorres0317@starkstate.net
00104407,Amy,Johnson,ajohnson0119@starkstate.net
00104406,Stacy,Ibarra,sibarra0407@starkstate.net
00104405,Nancy,Hernandez,nhernandez0103@starkstate.net
00104404,David,Robertson,drobertson0528@starkstate.net
00104403,Crystal,Pena,cpena0712@starkstate.net
00104402,Amy,Clark,aclark1102@starkstate.net
00104401,Natalie,Finley,nfinley0406@starkstate.net
00104400,Lauren,Thompson,lthompson0130@starkstate.net
00104399,Robin,Medina,rmedina0908@starkstate.net
00104398,Julie,Andrews,jandrews1012@starkstate.net
00104397,Sara,Thompson,sthompson1125@starkstate.net
00104396,Stacey,Hamilton,shamilton0324@starkstate.net
00104395,Katie,Boyd,kboyd0407@starkstate.net
00104394,Heather,Holt,hholt0921@starkstate.net
00104393,Jennifer,Baker,jbaker0122@starkstate.net
00104392,Craig,Martinez,cmartinez1219@starkstate.net
00104391,Jonathan,Alvarado,jalvarado0814@starkstate.net
00104390,Carrie,Holmes,cholmes0808@starkstate.net
00104389,Kara,Rojas,krojas1206@starkstate.net
00104388,Jacob,Tran,jtran0106@starkstate.net
00104387,Diane,Marquez,dmarquez0530@starkstate.net
00104386,Billy,Cisneros,bcisneros0802@starkstate.net
00104385,Gabriel,Adams,gadams1203@starkstate.net
00104384,Jeffery,Myers,jmyers0417@starkstate.net
00104383,Scott,Hood,shood1103@starkstate.net
00104382,Melissa,Maldonado,mmaldonado1011@starkstate.net
00104381,Breanna,French,bfrench0920@starkstate.net
00104380,Jose,Robbins,jrobbins0820@starkstate.net
00104379,Troy,Luna,tluna0711@starkstate.net
00104378,Danny,Liu,dliu0205@starkstate.net
00104377,Sarah,Hayes,shayes0903@starkstate.net
00104376,Christopher,Brown,cbrown0118@starkstate.net
00104375,Steven,Fuentes,sfuentes0720@starkstate.net
00104374,Adam,Harris,aharris0930@starkstate.net
00104373,Joann,Gardner,jgardner0308@starkstate.net
00104372,Mark,Vega,mvega0502@starkstate.net
00104371,David,Jones,djones0821@starkstate.net
00104370,Julia,Heath,jheath0330@starkstate.net
00104369,Zachary,Lambert,zlambert0312@starkstate.net
00104368,Veronica,Goodman,vgoodman1209@starkstate.net
00104367,Kelly,Henry,khenry0925@starkstate.net
00104366,Tammy,Reynolds,treynolds0516@starkstate.net
